DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
MEX;BOG;477;1260;4986902,46
MEX;BOG;10214;25466;100881887
MEX;BOG;594;11226;44597026,38
MEX;BOG;3521;44600;176473316,1
MEX;BOG;586;9485;37530264,27
MEX;BOG;1300;55800;223169793,8
MEX;BOG;153;12675;49742563,66
MEX;BOG;34023;8000;31462489,66
MEX;BOG;450;6740;26846431
MEX;BOG;9;1387;5526316,12
MEX;BOG;234;5052;20122873,8
MEX;BOG;69;3177;12654467,54
MEX;BOG;493;4594;18298591,1
MEX;BOG;821;16277;64834529,18
MEX;BOG;291;10422;40807198,77
MEX;BOG;11;6730;26350843,9
MEX;BOG;119978;5588;22035741,44
MEX;BOG;52;333;1334862,57
MEX;BOG;603;8962;35090827,59
MEX;BOG;16;43;167401,49
MEX;BOG;83;153;587219,76
MEX;BOG;1720;5350;20726427,63
MEX;BOG;255;416;1639042,16
MEX;BOG;313;667;2623312,81
MEX;BOG;2;7;31475,51
MEX;BOG;433;1143;4498976,4
MEX;BOG;249;636;2543677,47
MEX;BOG;131;596;2387220,94
MEX;BOG;10;135;540354,12
MEX;BOG;1;23;93205,71
MEX;BOG;769;6174;24622422,88
MEX;BOG;9;94;368435,87
MEX;BOG;43;386;1537211,63
MEX;BOG;435;2536;10063792,44
MEX;BOG;11064;61274;239917503,4
MEX;BOG;666;3590;14058899,57
MEX;BOG;246;4207;16757112,05
MEX;BOG;11334;151878;603456341,8
MEX;BOG;114;1407;5610263,91
MEX;BOG;1;768;2973273,6
MEX;BOG;3300;8910;35484075
MEX;BOG;2;1209;4835891,19
MEX;BOG;1;30638;117099967,9
MEX;BOG;9;822;3287926,02
MEX;BOG;2;736;2851555,21
MEX;BOG;31;2623;10491763,93
MEX;BOG;35;15050;59082838,5
MEX;BOG;2;6176;24703444,16
MEX;BOG;1;1560;6239859,6
MEX;BOG;2;1914;7409955,3
MEX;BOG;272;8096;31838248,64
MEX;BOG;28;11325;45101812,5
MEX;BOG;8;1928;7464155,6
MEX;BOG;4;1344;5203228,8
MEX;BOG;3;2514;10055773,74
MEX;BOG;8;9182;36300686,42
MEX;BOG;812;1902;7582293,3
MEX;BOG;3037;7852;31125009,5
MEX;BOG;200;589;2316570,78
MEX;BOG;5169;10491;41437197,92
MEX;BOG;306;734;2936505,74
MEX;BOG;119;341;1341615,01
MEX;BOG;227;1093;4371331,06
MEX;BOG;293;5313;21054936,31
MEX;BOG;5;155;610102,01
MEX;BOG;178;2365;9388761,04
MEX;BOG;99;1491;5911274,43
MEX;BOG;15;224;895759,71
MEX;BOG;659;5298;21140465,86
MEX;BOG;1;123;494854,83
MEX;BOG;30;62;240101,18
MEX;BOG;766;1594;6095787,54
MEX;BOG;20;2380;9629646,21
MEX;BOG;176;283;1127311,11
MEX;BOG;1;6;24934,51
MEX;BOG;6;168;669726,84
MEX;BOG;11;775;3041861,15
MEX;BOG;1;5;19954,4
MEX;BOG;82;503;1972241,24
MEX;BOG;25;159;624902,62
MEX;BOG;51;319;1249805,25
MEX;BOG;2;2937;11501066,61
MEX;BOG;20111;46264;177878596,7
MEX;BOG;11000;34880;140329564,8
MEX;BOG;5687;29366;116881459,6
MEX;BOG;18;650;2548905,75
MEX;BOG;17152;12162;47084574,9
MEX;BOG;14285;2206;8786868,52
MEX;BOG;0;14;58183,28
MEX;BOG;32;14;54894,32
MEX;BOG;15;48;187940,64
MEX;BOG;2239;27169;107071025,4
MEX;BOG;2;49;195614,88
MEX;BOG;71;867;3395852,43
MEX;BOG;609;15109;59158936,64
MEX;BOG;105;2399;9394134,58
MEX;BOG;69;611;2392406,03
MEX;BOG;800;320;1252937,6
MEX;BOG;4148;10316;40734402,16
MEX;BOG;1586;3774;14902303,26
MEX;BOG;2022;4102;16197937,68
MEX;BOG;650;1938;7652507,43
MEX;BOG;75;310;1225271,44
MEX;BOG;530;10860;42884184,75
MEX;BOG;743;9352;36929075,71
MEX;BOG;88;932;3682684,8
MEX;BOG;30;73;289980,77
MEX;BOG;8;2294;9175780,74
MEX;BOG;221;151074;597458858,4
MEX;BOG;3;1777;7034604,9
MEX;BOG;3;449;1768041,8
MEX;BOG;769;14146;55536886,74
MEX;BOG;100;62546;248176985,1
MEX;BOG;250;17325;68408455,5
MEX;BOG;1;819;3206737,17
MEX;BOG;236;17754;70128416,88
MEX;BOG;193;10391;40865744,94
MEX;BOG;328;1026;4103031,05
MEX;BOG;1380;9109;36425746,35
MEX;BOG;451;6530;25840452,09
MEX;BOG;28;19918;78537271,38
MEX;BOG;18;612;2477130,91
MEX;BOG;22;748;3027604,45
MEX;BOG;1000;45000;182034900
MEX;BOG;1;2035;8136967,85
MEX;BOG;9;1428;5492234,18
MEX;BOG;1;99;380905,32
MEX;BOG;185;14620;56212352,53
MEX;BOG;2;3649;14596319,72
MEX;BOG;1;5;19997,15
MEX;BOG;1;5151;20258462,1
MEX;BOG;25;18441;74414767,82
MEX;BOG;102;2125;8464193,75
MEX;BOG;1849;3847;15169506,72
MEX;BOG;5589;11624;45836580,26
MEX;BOG;164;1245;4978504,81
MEX;BOG;292;8883;35742157,3
MEX;BOG;2;65;264083,49
MEX;BOG;48;54057;215721656,4
MEX;BOG;2267;129405;515443185,9
MEX;BOG;1052;79841;317762259,3
MEX;BOG;88;5556;22218520,51
MEX;BOG;3;9;36197,01
MEX;BOG;3;9;36197,01
MEX;BOG;1280;9438;37740776,32
MEX;BOG;11519;19353;76311352,24
MEX;BOG;15;39;153778,17
MEX;BOG;7;23;91990,88
MEX;BOG;18;151;596422,71
MEX;BOG;39;1911;7482386,73
MEX;BOG;109;5341;20912311,63
MEX;BOG;3;74;301499,35
MEX;BOG;1157;38344;151993658,4
MEX;BOG;42;2730;10689123,9
MEX;BOG;2215;9104;36260184,6
MEX;BOG;43;2967;11863579,17
MEX;BOG;200;8862;35124990,3
MEX;BOG;287;10545;41621941,71
MEX;BOG;58;706;2840708,11
MEX;BOG;690;15371;61841042,52
MEX;BOG;130;1762;7090424,83
MEX;BOG;53;479;1928686,64
MEX;BOG;96;3156;12484757,28
MEX;BOG;300;1170;4707155,7
MEX;BOG;41;1250;4917703,79
MEX;BOG;5110;3404;13087733,24
MEX;BOG;17;10402;40274229,75
MEX;BOG;300;600;2355462
MEX;BOG;15552;3593;14106783,4
MEX;BOG;679;14359;56815116,84
MEX;BOG;180;4140;16380986,4
MEX;BOG;72;7200;28799352
MEX;BOG;4;1908;7387733,17
MEX;BOG;90;46;183726,03
MEX;BOG;1;5;19997,15
MEX;BOG;3;57;229509,1
MEX;BOG;12;230;918036,41
MEX;BOG;16;184;732939,43
MEX;BOG;50;829;3303305,95
MEX;BOG;146;1612;6448796,92
MEX;BOG;1;770;3070012,86
MEX;BOG;12;20;82451,2
MEX;BOG;5;2129;8481480,62
MEX;BOG;1;1327;5287472,29
MEX;BOG;0;9;37361,94
MEX;BOG;11;65;261095,48
MEX;BOG;7;32866;130911084,2
MEX;BOG;3;48495;193164890,7
MEX;BOG;0;1100;4383217,58
MEX;BOG;2;21444;86276370,55
MEX;BOG;1;886;3486241,03
MEX;BOG;5;4196;16714970,32
MEX;BOG;1;2152;8462933,68
MEX;BOG;39;175500;699042825
MEX;BOG;1;4645;18267273,8
MEX;BOG;1;1189;4757427,19
MEX;BOG;3;19917;78790409,16
MEX;BOG;432;4133;16347754,69
MEX;BOG;464;19287;76120114,75
MEX;BOG;332;9127;35871588,95
MEX;BOG;5;174;688862,28
MEX;BOG;1396;21137;83322093,63
MEX;BOG;250;798;3159275,02
MEX;BOG;33;667;2635966,33
MEX;BOG;48;544;2151914,81
MEX;BOG;36;2029;8026156,31
MEX;BOG;122;2631;10394094,3
MEX;BOG;163;437;1717485,11
MEX;BOG;8;97;385665,39
MEX;BOG;0;28;114152,52
MEX;BOG;25;3380;13358830,33
MEX;BOG;15;339;1339660,65
MEX;BOG;739;9485;38162077,99
MEX;BOG;2;203;811367,65
MEX;BOG;9;34980;135426921,4
MEX;BOG;9;4488;17375880,6
MEX;BOG;9;1863;7214950,36
MEX;BOG;1;22;87378,62
MEX;BOG;1;503;2004241,41
MEX;BOG;4;235;910526,32
MEX;BOG;2;3071;11892939,54
MEX;BOG;1;44;170847,08
MEX;BOG;7;382;1520831,41
MEX;BOG;6;585;2324790,29
MEX;BOG;1765;13095;51553126,04
MEX;BOG;1076;52872;209233244,1
MEX;BOG;75;3537;13935132,38
MEX;BOG;56;1746;6873171,61
MEX;BOG;1804;19960;79146081,95
MEX;BOG;107;376;1487533,47
MEX;BOG;391;51641;203084020,6
MEX;BOG;347;7098;27996692,6
MEX;BOG;601;28549;113708600,2
MEX;BOG;18;423;1673954,27
MEX;BOG;2593;25780;102186737,1
MEX;BOG;13;206;810742,75
MEX;BOG;1577;23596;93540239,85
MEX;BOG;5;79;313624,05
MEX;BOG;48842;6464;25525415,8
MEX;BOG;421;1730;6794369,39
MEX;BOG;85;1286;5061007,37
MEX;BOG;45680;8694;34134413,11
MEX;BOG;1034;53720;210339640,4
MEX;BOG;48;539;2129842,47
MEX;BOG;77;2124;8594029,43
MEX;BOG;6;1319;5219111,16
MEX;BOG;1;300;1214051,42
MEX;BOG;25;388;1529030,31
MEX;BOG;6;467;1865266,16
MEX;BOG;14;215;845664,15
MEX;BOG;165;14642;58245590,45
MEX;BOG;14;221;870321,49
MEX;BOG;38;942;3745344,42
MEX;BOG;27;415;1635760,81
MEX;BOG;1580;21451;85492585,4
MEX;BOG;3;53;209056,48
MEX;BOG;136;2056;8086191,55
MEX;BOG;1;71;282360,09
MEX;BOG;290;1888;7468746,1
MEX;BOG;350;1029;4116253,35
MEX;BOG;23;360;1418091,95
MEX;BOG;10;620;2450898,26
MEX;BOG;7;145;579943,89
MEX;BOG;1448;2027;8105779,47
MEX;BOG;1;37;148540,55
MEX;BOG;214;10816;43168071,87
MEX;BOG;2;99;398808,63
MEX;BOG;473;7466;29799022,96
MEX;BOG;49;223;890564,87
MEX;BOG;1350;20085;76765874,25
MEX;BOG;80;10590;42360166,87
MEX;BOG;2;53;209867,04
MEX;BOG;2;259;1015427,61
MEX;BOG;1;69;270164,67
MEX;BOG;31;183033;716655052,7
MEX;BOG;6;2436;9539631,96
MEX;BOG;216;2329;9423259,07
MEX;BOG;541;25219;102019922,5
MEX;BOG;137;3541;14327117,47
MEX;BOG;36;1225;4957659,82
MEX;BOG;824;12685;51317094,58
MEX;BOG;81;477;1931471,19
MEX;BOG;39400;2167;8631486,05
MEX;BOG;390;7176;28393709,76
MEX;BOG;4;90;358996,83
MEX;BOG;142;5747;22739934,96
MEX;BOG;3;129;512479,55
MEX;BOG;345;3181;12586453,56
MEX;BOG;18;932;3688808,21
MEX;BOG;356;7364;29139400,74
MEX;BOG;32;63;251729,07
MEX;BOG;23;96;380165,5
MEX;BOG;0;65;257268,53
MEX;BOG;263;6065;23998896,86
MEX;BOG;5000;4250;16640577,5
MEX;BOG;578;28402;111854742,8
MEX;BOG;17;758;2986068,39
MEX;BOG;193;4420;17423571,1
MEX;BOG;431;1361;5343208,51
MEX;BOG;60;270;1066382,19
MEX;BOG;99;4672;18448487,04
MEX;BOG;113;5730;22510112,92
MEX;BOG;1909;14585;57590995,82
MEX;BOG;95842;12741;50058405,8
MEX;BOG;43;154;605392,99
MEX;BOG;9965;3161;12412460,32
MEX;BOG;1212;59097;236301944,7
MEX;BOG;38;1073;4214981,47
MEX;BOG;8800;3194;12507449,59
MEX;BOG;159;2566;10077059,01
MEX;BOG;10;57;225574,74
MEX;BOG;79;5421;21283365,76
MEX;BOG;0;35;141120,81
MEX;BOG;3;476;1876875,74
MEX;BOG;28;2144;8465636,79
MEX;BOG;0;22;88722,4
MEX;BOG;860;3875;15215499,36
MEX;BOG;800;2293;9003164,62
MEX;BOG;7;526;2068134,89
MEX;BOG;3;240116;960106267,1
MEX;BOG;53115;10303;40448229
MEX;BOG;4;9;38158,48
MEX;BOG;17;87;343504,87
MEX;BOG;4;63;248069,4
MEX;BOG;5;617;2423534,85
MEX;BOG;5;1159;4551341,44
MEX;BOG;5;750;2998882,5
MEX;BOG;18;6804;26341345,8
MEX;BOG;3932;1204;4602436,16
MEX;BOG;733;476;1822124,11
MEX;BOG;2;900;3542752,35
MEX;BOG;433;5684;22678198,02
MEX;BOG;44;308;1228781,4
MEX;BOG;506;19614;74965688,7
MEX;BOG;2510;80515;317992152,1
MEX;BOG;831;21794;86054480,76
MEX;BOG;5191;4333583;17082576179
MEX;BOG;63;3456;13289970,24
MEX;BOG;737;18038;69834260,39
MEX;BOG;0;5;20524,4
MEX;BOG;51;637;2550622,6
MDA;BOG;1140;715;2821237,96
MDA;BOG;32150;5068;20252328,04
MDA;BOG;2240;904;3611225,84
MDA;BOG;11050;2031;8114822,6
MDA;BOG;520;681;2723938,71
MDA;BOG;9;48;191995,68
MDA;BOG;1200;222;884115
MDA;BOG;25500;4623;18434888,46
MDA;BOG;28200;4056;15950585,04
MDA;BOG;2988;3610;13882839,94
MDA;BOG;50;4;15379,24
MDA;BOG;5500;737;2947933,67
MDA;BOG;400;68;271993,88
MDA;BOG;162250;28816;115263326,5
MNE;BOG;36400;12172;48484853,54
MNE;BOG;1280;494;1969309,19
MNE;BOG;29450;9838;39188261,1
MNE;BOG;1440;446;1778078,16
MOZ;BOG;48;1252;5008533,62
MOZ;BOG;175;3999;15992040,74
MOZ;BOG;22;653;2612626,43
MOZ;BOG;78;1282;5126889,52
NIC;BOG;1;190;759716,9
NIC;BOG;2;295;1175029,25
NIC;BOG;6;1200;4738248
NIC;BOG;12;420;1679760,6
NIC;BOG;940;16500;65990595
NIC;BOG;423;7450;29795753,5
NIC;BOG;821;15976;63896653,42
NIC;BOG;229;10440;41586475,88
NIC;BOG;0;26;103640,32
NIC;BOG;0;30;119539,69
NIC;BOG;1;6669;26666063,19
NIC;BOG;100;4037;15848333,49
NIC;BOG;80;406;1596610,65
NIC;BOG;90;296;1164775,95
NIC;BOG;30;179;704283,13
NIC;BOG;22;9118;36471659,36
NIC;BOG;17;17;67990,31
NIC;BOG;50;50;199971,5
NIC;BOG;15300;22353;87521606,79
NIC;BOG;1;5096;20121759,84
NIC;BOG;8251;121928;478416638,6
NIC;BOG;1628;65254;257095683,3
NIC;BOG;7078;291551;1151484787
NIC;BOG;4;546;2163239,82
NIC;BOG;315;2060;8205289
NIC;BOG;405;2836;11339774,36
NIC;BOG;1;8095;31695405,85
NIC;BOG;280;4982;19506672,26
NIC;BOG;4;1114;4361789,02
NIC;BOG;4;2628;10289750,04
NIC;BOG;2;450;1761943,5
NIC;BOG;3;417;1632734,31
NIC;BOG;1;989;3872360,27
NIC;BOG;7;1537;6018015,91
NIC;BOG;1;1323;5180113,89
NIC;BOG;3;7050;27603781,5
NIC;BOG;3;1107;4334381,01
NIC;BOG;3;741;2901333,63
NIC;BOG;9;10905;43437764,32
NIC;BOG;1;74;301265,5
NIC;BOG;1;167;668571,72
NIC;BOG;1;41;164145,61
NIC;BOG;2;1;4773,35
NIC;BOG;3;4542;18091467,3
NIC;BOG;1;1514;6030489,1
NIC;BOG;192;24257;96535761,93
NIC;BOG;1273;58049;231907182,9
NIC;BOG;120;1711;6579661,8
NIC;BOG;10;206;792992,06
NIC;BOG;20;190;734320,26
NIC;BOG;146;1041;4005715,29
NIC;BOG;6;3474;13449417,3
NIC;BOG;79;4998;19219243,98
NIC;BOG;5;185;713712,08
NIC;BOG;7;20;76896,2
NIC;BOG;100;386;1543424,86
NIC;BOG;150;378;1513436,03
NIC;BOG;2;10530;41664682,8
NOR;BOG;2;11500;45982865
NOR;BOG;1;16000;63308160
NOR;BOG;4385;1614;6386210,64
NOR;BOG;43541;12240;48945680,93
NOR;BOG;212453;62078;248219903,6
NOR;BOG;16150;7802;31207297,82
NOR;BOG;330;102;407990,82
NOR;BOG;3590;764;3056331,23
NOR;BOG;230;75;299993,25
NOR;BOG;620;201;803981,91
NOR;BOG;192;969;3877912,73
NOR;BOG;13193;3387;13543913,01
NOR;BOG;58370;16291;65141285,82
NOR;BOG;344;116;465626,48
NZL;BOG;12000;4042;15995202,3
NZL;BOG;8159;4430;17391789,22
NZL;BOG;2800;4072;16281932,72
NZL;BOG;472;875;3499495,95
NZL;BOG;0;485;1933902
NZL;BOG;14005;3499;13458284,81
NZL;BOG;192;372;1423637,18
NZL;BOG;6600;990;3783829,5
NZL;BOG;1600;352;1345361,6
NZL;BOG;1560;573;2205769,99
NZL;BOG;39160;16393;65166844,38
NZL;BOG;72;280;1108750,03
NZL;BOG;1;7076;27830546,17
OMN;BOG;300;189;758291,92
OMN;BOG;65;1621;6363673,17
NLD;BOG;18;94;378339,01
NLD;BOG;629;3609;14431662,2
NLD;BOG;12;78;314522,79
NLD;BOG;15;136;546996,16
NLD;BOG;24;218;875193,86
NLD;BOG;15154;8938;35762820,91
NLD;BOG;7750;1937;7586145,62
NLD;BOG;39840;9030;35357899,07
NLD;BOG;400;70;283233,98
NLD;BOG;60;24;96557,04
NLD;BOG;60;5;22932,29
NLD;BOG;21981;11930;47317831,75
NLD;BOG;15395;3780;15121067,92
NLD;BOG;6355;41872;167485831,5
NLD;BOG;83831;45592;180966702,7
NLD;BOG;29230;18279;72223658,6
NLD;BOG;2300;644;2574041,04
NLD;BOG;220;11;43524,36
NLD;BOG;200;2;7998,86
NLD;BOG;5850;1053;4200996,15
NLD;BOG;758;4676;18360041,13
NLD;BOG;1;2;7981,76
NLD;BOG;200;50;191102,5
NLD;BOG;200;70;267543,5
NLD;BOG;111652;70954;281064848
NLD;BOG;5270;993;3952917,49
NLD;BOG;4640;1187;4697425,9
NLD;BOG;1170;117;462940,92
NLD;BOG;41953;22866;90276037,56
NLD;BOG;508;3362;13276965,75
NLD;BOG;100;1;4045,22
NLD;BOG;100;1;4045,22
NLD;BOG;15430;9954;39692329,8
NLD;BOG;22422;14945;59608350,9
NLD;BOG;11237;8692;34528597,72
NLD;BOG;19760;3985;15884390,53
NLD;BOG;1600;430;1659646,7
NLD;BOG;100;10;39485,4
NLD;BOG;7576;5005;19877235,08
NLD;BOG;40;4;15794,16
NLD;BOG;5;704;2809321,42
NLD;BOG;50;309;1222638,84
NLD;BOG;67;260;1038001,11
NLD;BOG;152;1672;6615702,72
NLD;BOG;200;1370;5420761,2
NLD;BOG;144;393;1555481,49
NLD;BOG;7;436;1741558,26
NLD;BOG;473;56021;221201791,1
NLD;BOG;38275;15130;60871167,3
NLD;BOG;44000;7878;30628629,98
NLD;BOG;17220;5850;23535778,5
NLD;BOG;2500;956;3769536,68
NLD;BOG;88450;14934;58729299,06
NLD;BOG;117450;20052;78826577
NLD;BOG;5700;1424;5729051,04
NLD;BOG;748;5420;21671924,19
NLD;BOG;34600;5873;23485248,48
NLD;BOG;188100;30053;120145727,4
NLD;BOG;7400;2129;8543645,69
NLD;BOG;613;98;392173,86
NLD;BOG;7042;1152;4629876,05
NLD;BOG;71070;12229;48534648,48
NLD;BOG;870;684;2730128,16
NLD;BOG;400;8;31865,2
NLD;BOG;400;4;15997,72
NLD;BOG;168;617244;2437212940
NLD;BOG;75000;22092;86598886,82
NLD;BOG;14050;2288;9126172,42
NLD;BOG;393900;59017;235302079,3
NLD;BOG;14580;1786;7186499,09
NLD;BOG;1850;640;2557767,4
NLD;BOG;221700;16706;66018536,42
NLD;BOG;425870;53882;214111422,1
NLD;BOG;86400;21600;86901336
NLD;BOG;1843;10931;42029578,96
NLD;BOG;2134;12960;49830544,66
NLD;BOG;6572;21951;84400577,05
NLD;BOG;29577;161717;623030993,5
NLD;BOG;100;32;127997,12
NLD;BOG;104650;6309;24810710,31
NLD;BOG;492790;66672;262666723
NLD;BOG;50770;15438;61511060,68
NLD;BOG;866319;160469;643007860,9
NLD;BOG;7240;1640;6535552,52
NLD;BOG;18;1;7169,67
NLD;BOG;138;13;54967,47
NLD;BOG;1000;280;1126498,8
NLD;BOG;0;2;8818,57
NLD;BOG;2;194;785419,91
NLD;BOG;5;497;2010676,6
NLD;BOG;140;1;5539,46
NLD;BOG;2670;434;1738437,01
NLD;BOG;60;0;2374,05
NLD;BOG;580;5;22949,2
NLD;BOG;6120;1162;4678188,58
NLD;BOG;5700;1786;7185453,06
NLD;BOG;1050;1895;7497144,19
NLD;BOG;522;1204;4814206,04
NLD;BOG;6979;17163;68626826,98
NLD;BOG;3121;8464;33845387,88
NLD;BOG;1000;35900;145223398
NLD;BOG;37000;14504;58355655,24
NLD;BOG;9840;1767;6843175,02
NLD;BOG;4320;993;3997461,45
NLD;BOG;45900;6438;25318014,42
NLD;BOG;15;125;499813,75
NLD;BOG;19050;3136;12392537,94
NLD;BOG;3360;1073;4284608,76
NLD;BOG;132;3168;12670194,24
NLD;BOG;35;560;2239680,8
NLD;BOG;132;2904;11614344,72
NLD;BOG;99;1485;5939153,55
NLD;BOG;198;4092;16365667,56
NLD;BOG;33;1155;4619341,65
NLD;BOG;30450;10530;42366412,89
NLD;BOG;111400;15271;60131600,98
NLD;BOG;807760;113457;447747555,3
NLD;BOG;13200;1278;5141662,38
NLD;BOG;23435;7610;30120174,77
NLD;BOG;25800;4484;17633733,56
NLD;BOG;97330;15995;62904529,85
NLD;BOG;14700;3675;14785296,75
NLD;BOG;3350;717;2878979,67
NLD;BOG;424030;80849;323203831,3
NLD;BOG;902310;174538;697079185,1
NLD;BOG;60;64;259143,43
NLD;BOG;1000;500;2001973,98
NLD;BOG;55200;18152;71841630,97
NLD;BOG;133460;22846;91201160,09
NLD;BOG;180;440;1759344,4
NLD;BOG;49059;42375;169117319,8
NLD;BOG;540;433;1713514,48
NLD;BOG;3626;16637;66516231,47
NLD;BOG;360;861;3409335,61
NLD;BOG;5900;2101;8030127,05
NLD;BOG;25960;4203;16767863,88
NLD;BOG;168050;29230;115149766
NLD;BOG;26320;8106;32613749,54
NLD;BOG;1500;195;779888,85
NLD;BOG;32950;5588;21976885,95
NLD;BOG;88620;14959;58831153,14
NLD;BOG;240;1017;3937806,65
NLD;BOG;80;341;1321558,17
NLD;BOG;340;1393;5395020,43
NLD;BOG;4158;23422;90677489,04
NLD;BOG;33380;5819;23243369,45
NLD;BOG;193060;34238;136551033,4
NLD;BOG;6700;1698;6777338,46
NLD;BOG;90;315;1259820,45
NLD;BOG;418;1836;7342953,48
NLD;BOG;6;22;87987,46
NLD;BOG;5821;30024;120078886,3
NLD;BOG;400;0;1599,77
NLD;BOG;32200;5925;23582530,15
NLD;BOG;282500;50804;202303119,8
NLD;BOG;5850;1422;5687189,46
NLD;BOG;4660;869;3483467,05
NLD;BOG;75250;10906;43677639,82
NLD;BOG;18020;2672;10752431,04
NLD;BOG;10345;7986;31941767,64
NLD;BOG;2594;13509;52302515,21
NLD;BOG;1115;6416;24841662,21
NLD;BOG;22120;3881;15470811,7
NLD;BOG;239120;42950;171002251,1
NLD;BOG;29070;21220;83788018,8
NLD;BOG;32718;9069;36086825,6
NLD;BOG;500;83;330887,53
NLD;BOG;674190;68772;274747572,3
NLD;BOG;56;350;1399478,5
NLD;BOG;128746;27877;110681156,7
NLD;BOG;4584;4634;18631299,91
NLD;BOG;20938;9698;38742782,95
NLD;BOG;10;97;389991,22
NLD;BOG;10;87;349992,12
NLD;BOG;266;5320;21279521,2
NLD;BOG;2;1274;4935014,74
NLD;BOG;9;2237;8661556,36
NLD;BOG;1;473;1831350,7
NLD;BOG;10;27371;105968671,2
NLD;BOG;4;1401;5424482,16
NLD;BOG;1;8267;32008529,16
NLD;BOG;1;110;425859,5
NLD;BOG;7;4580;17733486,43
NLD;BOG;3;35314;136717391,9
NLD;BOG;14;5919;22918596,84
NLD;BOG;1;116;450133,49
NLD;BOG;1;80;311342
NLD;BOG;2;150;580717,5
NLD;BOG;320;0;1999,71
NLD;BOG;0;50;199125
NLD;BOG;412;1;3943,03
NLD;BOG;187;100;395880,21
NLD;BOG;5150;1387;5486041,79
NLD;BOG;1600;217;866733,44
NLD;BOG;14450;1994;7942799,41
NLD;BOG;1640;446;1761364,72
NLD;BOG;12460;2990;11429458,32
NLD;BOG;570;735;2810353,36
NLD;BOG;30750;3075;12295418,25
NLD;BOG;413;697;2667676,23
NLD;BOG;20;47;181165,17
NLD;BOG;6000;840;3210522
NLD;BOG;48;20;77052,52
NLD;BOG;610;243;931815,79
NLD;BOG;2650;1125;4501358,46
NLD;BOG;5826;1536;6044201,28
NLD;BOG;355;1818;7272963,45
NLD;BOG;516850;122200;487110844,4
NLD;BOG;759910;176631;703768568,3
NLD;BOG;9289;3538;13810782,79
NLD;BOG;24800;3532;13829298,76
NLD;BOG;720;557;2200442,37
NLD;BOG;2720;789;3119019,18
NLD;BOG;525;10625;42388968,75
NLD;BOG;213850;11981;47100700,87
NLD;BOG;109645;10019;39395656,36
NLD;BOG;18384;4596;18381380,28
NLD;BOG;930;1209;4788672,5
NLD;BOG;310;523;2072485,53
NLD;BOG;273;507;2031350,49
NLD;BOG;700;2170;8678763,1
NLD;BOG;61776;9266;37060318,15
NLD;BOG;9339;34379;137480066,8
NLD;BOG;120600;4221;16672023,48
NLD;BOG;19000;1045;4134814,2
NLD;BOG;4000;688;2705621,92
NLD;BOG;640;211;830563
NLD;BOG;226660;39733;157542119,7
NLD;BOG;1813760;357770;1422426130
NLD;BOG;700;224;895979,84
NLD;BOG;4150;1209;4835891,19
NLD;BOG;3300;990;3909054,6
NLD;BOG;74762;4793;18773013,4
NLD;BOG;23480;17557;69324516,78
NLD;BOG;107036;72754;280169353,3
NLD;BOG;150440;13680;53942227,61
NLD;BOG;20;30;120825,32
NLD;BOG;9150;4272;16898186,51
NLD;BOG;2046;11222;43938955,46
NLD;BOG;15;82;327143,1
NLD;BOG;10;54;217031,52
NLD;BOG;60;579;2309949,45
NLD;BOG;50;250;1000579,14
NLD;BOG;148;991;3956676,1
NLD;BOG;25;146;582474,3
NLD;BOG;25;214;853763,7
NLD;BOG;4158;22453;89810779,21
NLD;BOG;30;190;760009,27
NLD;BOG;40;227;906625,23
NLD;BOG;111;68893;271095859,3
NLD;BOG;5379;53;210610,97
NLD;BOG;5500;990;3916321,2
NLD;BOG;31660;5525;21900610,52
NLD;BOG;93180;17031;67587674,63
NLD;BOG;18;30;121076,85
NLD;BOG;460;3855;14734652,49
NLD;BOG;100;2;7830,86
NLD;BOG;880;3334;13308427,44
NLD;BOG;3600;540;2136650,4
NLD;BOG;95940;15304;60503104,36
NLD;BOG;2088;2240;8613912,32
NLD;BOG;60;28;110875
NLD;BOG;2588;10819;43273216,69
NLD;BOG;7900;687;2702869,1
NLD;BOG;22700;3173;12529189,45
NLD;BOG;1750;466;1854102,01
NLD;BOG;7000;1666;6628707,93
NLD;BOG;31150;7476;28573645,8
NLD;BOG;102;178;682541,68
NLD;BOG;14750;2380;9518643,4
NLD;BOG;2120;716;2812324,44
NLD;BOG;1760;9582;38241889,23
NLD;BOG;263000;45379;179591929,7
NLD;BOG;491470;84823;336144742,3
NLD;BOG;200;48;191191,2
NLD;BOG;8000;2232;8890390,8
NLD;BOG;80;13;54715,65
NLD;BOG;266310;86515;341545575,7
NLD;BOG;23550;3829;15272059,71
NLD;BOG;201225;34422;136836487
NLD;BOG;1620;527;2087744,84
NLD;BOG;1701;9185;36740773,3
NLD;BOG;640;85;345030,48
NLD;BOG;11050;2652;10267085,4
NLD;BOG;20;25;99883,41
NLD;BOG;4000;992;3957633,6
NLD;BOG;6710;3644;14330751,21
NLD;BOG;740;5772;23027682,6
NLD;BOG;32950;8024;32106877,2
NLD;BOG;336670;52757;212624684,7
NLD;BOG;1634055;247824;998486889,5
NLD;BOG;6400;832;3365623,04
NLD;BOG;290650;78398;310789236,8
NLD;BOG;122100;21082;83056765,56
NLD;BOG;14400;1843;7372634,11
NLD;BOG;78000;8112;32447269,92
NLD;BOG;300;61;246220,45
